left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
-14.14589497,257.2269768,-21.1425239,246.3239496,-16.12902641,254.1366119,212.1030252
-12.7838402,256.3519784,-19.78155744,245.4501286,-14.76701546,253.2623596,213.7203665
-11.42067345,255.4781998,-18.42186763,244.5735095,-13.40482712,252.3877869,215.3381481
-10.05825079,254.6027227,-17.06055096,243.6988317,-12.04247856,251.5129089,216.9562471
-8.693526192,253.7293637,-15.6992038,242.8253438,-10.67998695,250.6375275,218.5737289
-7.330135165,252.8535214,-14.33785764,241.9507926,-9.317389488,249.7617188,220.1917842
-5.967078251,251.9775132,-12.97651928,241.074171,-7.954717159,248.8856964,221.810953
-4.602505578,251.103139,-11.61345531,240.2004085,-6.591939926,248.0093689,223.4300282
-3.237721554,250.2282623,-10.25251818,239.3230551,-5.228983879,247.1326447,225.049256
-1.872979089,249.3531285,-8.889324186,238.4477007,-3.865850449,246.2556305,226.6693002
-0.507870992,248.4773606,-7.528175735,237.569823,-2.50255847,245.3781891,228.2889898
0.858059537,247.6021999,-6.164680451,236.6954511,-1.139197946,244.5003357,229.908757
2.224501998,246.7268168,-4.803223471,235.8183575,0.224214345,243.6219635,231.528281
3.590146205,245.8498849,-3.439650799,234.9433136,1.587699175,242.7431335,233.1484762
4.956768834,244.9742317,-2.075688876,234.0678274,2.951238871,241.8639221,234.7692378
6.323181229,244.0973899,-0.712553889,233.1910894,4.314863682,240.9842377,236.3899804
7.690360229,243.2205743,0.649651031,232.313823,5.678479671,240.1039734,238.0102268
9.057923798,242.3445809,2.014073876,231.4372013,7.042227745,239.2232819,239.6319898
10.42377536,241.4656059,3.37811959,230.5586264,8.406143188,238.3422241,241.2544924
11.7910242,240.587479,4.742484261,229.6816114,9.770140648,237.4606628,242.8764191
13.15856265,239.7089804,6.106184336,228.8041789,11.13406467,236.5785828,244.4980127
14.5258575,238.8308291,7.472415573,227.9270267,12.49812984,235.6961975,246.121584
15.89381291,237.9518868,8.837010758,227.0492991,13.86228943,234.8132324,247.74409
17.26175667,237.0731613,10.20331331,226.1724394,15.22644043,233.9299164,249.3675633
18.63033531,236.194136,11.56803477,225.2935756,16.59072113,233.0460205,250.9907904
19.99838671,235.313766,12.93332265,224.4156314,17.95491791,232.1616364,252.6139962
21.36814626,234.4358044,14.29783368,223.5353582,19.31912041,231.2767792,254.23781
22.73653177,233.5554235,15.66447627,222.6566784,20.68347931,230.3914642,255.8625531
24.10465789,232.6748424,17.03150853,221.7769445,22.04789734,229.5059052,257.4881942
25.47322874,231.7945755,18.3996704,220.897873,23.41250992,228.6200714,259.1144271
26.84341565,230.9157461,19.76792992,220.0201017,24.77715874,227.7338867,260.7400398
28.21220725,230.0344235,21.135208,219.1398034,26.14192772,226.8473511,262.3661931
29.58111992,229.1525271,22.50406827,218.2618473,27.50680351,225.9604187,263.9924112
30.95063562,228.2714475,23.87176022,217.3805364,28.87182617,225.0731812,265.6194608
32.31970968,227.3902091,25.24182805,216.5000943,30.23708153,224.1858521,267.2480381
33.68897467,226.5080382,26.61126202,215.6200381,31.60247993,223.2982788,268.8758735
35.05920516,225.6268023,27.98056706,214.7400537,32.9679184,222.4104614,270.5035617
36.42915622,224.7445375,29.34953259,213.8592741,34.33347321,221.5223236,272.1313944
37.79936943,223.8624059,30.71862884,212.9776659,35.69916916,220.6339111,273.7597855
39.16855488,222.9786495,32.08991548,212.0975327,37.0651207,219.7453003,275.3892215
40.53891193,222.0962674,33.46165491,211.2175637,38.4312706,218.8565369,277.0189498
41.90853244,221.2127473,34.83297727,210.3360658,39.79756546,217.9677277,278.6491534
43.2784442,220.3285374,36.20360861,209.4537977,41.16415405,217.0786591,280.2791924
44.64957605,219.4466456,37.57683566,208.5728247,42.53105545,216.1895752,281.910715
46.0205566,218.5630592,38.94807785,207.69064,43.89813614,215.300293,283.5412226
47.39173186,217.6793004,40.31962066,206.808415,45.26539993,214.4108124,285.1720048
48.76176924,216.7950525,41.69369839,205.9256683,46.6330452,213.5214691,286.8052015
50.13346241,215.9120247,43.06693785,205.0427589,48.00104523,212.6320801,288.4377809
51.50435766,215.0266269,44.44093841,204.1611888,49.36942291,211.7425232,290.070277
52.87580271,214.1425665,45.81455706,203.2771035,50.73803711,210.8530884,291.7038115
54.24653299,213.2585823,47.19017671,202.3923204,52.10711288,209.964035,293.3394063
55.61924581,212.37558,48.56485023,201.5087003,53.47662354,209.0749969,294.9735764
56.99000953,211.4894685,49.94025145,200.6248782,54.84653473,208.1860962,296.6084678
58.36122284,210.6052848,51.31922127,199.741589,56.21715927,207.2976379,298.2460751
59.73303532,209.7200644,52.69539211,198.8568844,57.58823776,206.4093933,299.8820911
61.10455069,208.8337023,54.07072352,197.9710621,58.95970917,205.5213318,301.518006
62.47774474,207.9491994,55.44786212,197.0877813,60.33163071,204.6333771,303.1540671
